source_workbook,source_sheet,source_row,batch,basket,category,semester,course_code_raw,course_code,course_code_status,course_title_raw,course_title,prerequisite_raw,prerequisite,prerequisite_status,lecture_hours,tutorial_hours,practical_hours,credits
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,25,2025,Total HRS,Internship/ Capstone Project,S4,,,missing_in_source,SEMESTER - 4,SEMESTER - 4,,,not_recorded,28.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,25,2025,Total HRS,Internship/ Capstone Project,S5,,,missing_in_source,SEMESTER - 5,SEMESTER - 5,,,not_recorded,25.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,25,2025,Total HRS,Internship/ Capstone Project,S6,,,missing_in_source,SEMESTER - 6,SEMESTER - 6,,,not_recorded,27.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,25,2025,Total HRS,Internship/ Capstone Project,S7,,,missing_in_source,SEMESTER - 7,SEMESTER - 7,,,not_recorded,28.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,25,2025,Total HRS,Internship/ Capstone Project,S8,,,missing_in_source,SEMESTER - 8,SEMESTER - 8,,,not_recorded,0.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,3,2026,B1,Univ Core,S1,UCOR107,UCOR107,recorded,Communication Skills,Communication Skills,Nil,Nil,explicit_none,2.0,0.0,2.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,3,2026,B1,Univ Core,S2,UCOR111,UCOR111,recorded,Environmental Studies and Sustainability,Environmental Studies and Sustainability,NIL,Nil,explicit_none,0.0,0.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,3,2026,B1,Univ Core,S4,UCOR205,UCOR205,recorded,Socio-Cultural Perspectives on Indian Life,Socio-Cultural Perspectives on Indian Life,Nil,Nil,explicit_none,2.0,1.0,0.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,3,2026,B1,Univ Core,S5,UCOR310,UCOR310,recorded,Critical Thinking,Critical Thinking,NIL,Nil,explicit_none,2.0,1.0,0.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,4,2026,B1,Univ Core,S1,UCOR106,UCOR106,recorded,Learning to Learn,Learning to Learn,NIL,Nil,explicit_none,1.0,0.0,2.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,4,2026,B1,Univ Core,S2,LAWS101,LAWS101,recorded,Fundamentals of Indian Constitution and Human Rights,Fundamentals of Indian Constitution and Human Rights,NIL,Nil,explicit_none,1.0,1.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,4,2026,B1,Univ Core,S5,UCOR104,UCOR104,recorded,Problem Solving with Design Thinking,Problem Solving with Design Thinking,NIL,Nil,explicit_none,1.0,0.0,2.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,5,2026,B1,Univ Core,S2,UCOR701,UCOR701,recorded,Community Engagement & Service Experience,Community Engagement & Service Experience,NIL,Nil,explicit_none,0.0,0.0,0.0,1.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,7,2026,B2,Foundation,S1,MATH208,MATH208,recorded,Multivariate Calculus,Multivariate Calculus,Nil,Nil,explicit_none,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,7,2026,B2,Foundation,S2,MATH203,MATH203,recorded,Probability and Statistics,Probability and Statistics,NIL,Nil,explicit_none,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,7,2026,B2,Foundation,S3,MATH209,MATH209,recorded,Linear Algebra,Linear Algebra,NIL,Nil,explicit_none,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,7,2026,B2,Foundation,S6,TBA,,pending,Language,Language,NIL,Nil,explicit_none,0.0,0.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,8,2026,B2,Foundation,S2,MTSC211,MTSC211,recorded,Sustainable Smart Materials,Sustainable Smart Materials,MTSC111,MTSC111,recorded,2.0,0.0,2.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,8,2026,B2,Foundation,S4,MATH210,MATH210,recorded,Advanced Statistical Analysis and Research Methods,Advanced Statistical Analysis and Research Methods,MATH203,MATH203,recorded,1.0,0.0,4.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,9,2026,B2,Foundation,S1,MTSC111,MTSC111,recorded,Materials for Smart Devices,Materials for Smart Devices,Nil,Nil,explicit_none,2.0,0.0,2.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,9,2026,B2,Foundation,S2,COMP133,COMP133,recorded,Design Workshop,Design Workshop,Nil,Nil,explicit_none,1.0,0.0,4.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,12,2026,B2,Program CORE,S1,DATA103,DATA103,recorded,Programming in Python,Programming in Python,Nil,Nil,explicit_none,1.0,0.0,4.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,12,2026,B2,Program CORE,S2,COMP201,COMP201,recorded,Data Structures,Data Structures,NIL,Nil,explicit_none,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,12,2026,B2,Program CORE,S3,COMP202,COMP202,recorded,Theoretical Computer Science,Theoretical Computer Science,NIL,Nil,explicit_none,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,12,2026,B2,Program CORE,S4,COMP211,COMP211,recorded,Operating Systems,Operating Systems,Nil,Nil,explicit_none,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,12,2026,B2,Program CORE,S5,COMP206,COMP206,recorded,Microprocessors and Computer Architecture,Microprocessors and Computer Architecture,"COMP204, COMP207","COMP204, COMP207",recorded,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,13,2026,B2,Program CORE,S1,COMP204,COMP204,recorded,Digital Design and Computer Organization,Digital Design and Computer Organization,NIL,Nil,explicit_none,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,13,2026,B2,Program CORE,S2,DATA132,DATA132,recorded,Data Visualization and Storytelling,Data Visualization and Storytelling,DATA103,DATA103,recorded,1.0,0.0,4.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,13,2026,B2,Program CORE,S3,COMP203,COMP203,recorded,Analysis of Algorithms,Analysis of Algorithms,COMP201,COMP201,recorded,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,13,2026,B2,Program CORE,S6,COMP208,COMP208,recorded,Networks,Networks,Nil,Nil,explicit_none,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,14,2026,B2,Program CORE,S2,COMP209,COMP209,recorded,Databases Management,Databases Management,NIL,Nil,explicit_none,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,14,2026,B2,Program CORE,S4,COMP301,COMP301,recorded,Artificial Intelligence,Artificial Intelligence,NIL,Nil,explicit_none,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,14,2026,B2,Program CORE,S6,COMP302,COMP302,recorded,Internet of Things,Internet of Things,"COMP132, COMP201, COMP206, COMP208, COMP301","COMP132, COMP201, COMP206, COMP208, COMP301",recorded,0.0,0.0,4.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,14,2026,B2,Program CORE,S7,TBA,,pending,Compiler Design,Compiler Design,Nil,Nil,explicit_none,3.0,0.0,0.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,15,2026,B2,Program CORE,S4,COMP205,COMP205,recorded,Object Oriented Programming,Object Oriented Programming,NIL,Nil,explicit_none,2.0,0.0,2.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,16,2026,B4,Program HONORS,S3,DATA209,DATA209,recorded,Advanced Exploratory Data Analysis,Advanced Exploratory Data Analysis,"DATA132, MATH203","DATA132, MATH203",recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,16,2026,B4,Program HONORS,S4,MATH301,MATH301,recorded,Optimization Techniques for Data Science,Optimization Techniques for Data Science,MATH201,MATH201,recorded,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,16,2026,B4,Program HONORS,S5,DATA301,DATA301,recorded,Machine Learning,Machine Learning,"DATA206, MATH301","DATA206, MATH301",recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,16,2026,B4,Program HONORS,S6,DATA302,DATA302,recorded,Deep Learning,Deep Learning,DATA301,DATA301,recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,16,2026,B4,Program HONORS,S7,DATA403,DATA403,recorded,Natural Language Processing,Natural Language Processing,DATA302,DATA302,recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,18,2026,B5,Electives,S5,,,missing_in_source,Elective 1,Elective 1,,,not_recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,18,2026,B5,Electives,S6,,,missing_in_source,Elective 2,Elective 2,,,not_recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,18,2026,B5,Electives,S7,,,missing_in_source,Elective 3,Elective 3,,,not_recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,19,2026,B5,Electives,S7,,,missing_in_source,Elective 4,Elective 4,,,not_recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,20,2026,B5,Electives,S7,,,missing_in_source,Elective 5,Elective 5,,,not_recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,21,2026,B6,Open/Minor,S1,MGMT101,MGMT101,recorded,Essentials of Business Management,Essentials of Business Management,Nil,Nil,explicit_none,1.0,1.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,21,2026,B6,Open/Minor,S3,,,missing_in_source,Minor/Open (1 Course),Minor/Open (1 Course),,,not_recorded,4.0,0.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,21,2026,B6,Open/Minor,S4,,,missing_in_source,Minor/Open (1 Course),Minor/Open (1 Course),,,not_recorded,4.0,0.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,21,2026,B6,Open/Minor,S5,,,missing_in_source,Minor/Open (2 Courses),Minor/Open (2 Courses),,,not_recorded,8.0,0.0,0.0,8.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,21,2026,B6,Open/Minor,S6,,,missing_in_source,Minor/Open (2 Courses),Minor/Open (2 Courses),,,not_recorded,8.0,0.0,0.0,8.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,21,2026,B6,Open/Minor,S7,DATA802,DATA802,recorded,Inter-Desciplinary Project,Inter-Desciplinary Project,NIL,Nil,explicit_none,0.0,0.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,22,2026,B6,Open/Minor,S1,PSYC105 / ECON106,PSYC105/ECON106,recorded,Introduction to Psychology/Principles of Economics,Introduction to Psychology/Principles of Economics,NIL,Nil,explicit_none,1.0,1.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,23,2026,B7,Internship/ Capstone Project,S5,DATA801,DATA801,recorded,Summer Training/Internship,Summer Training/Internship,NIL,Nil,explicit_none,0.0,0.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,23,2026,B7,Internship/ Capstone Project,S8,DATA803,DATA803,recorded,Capstone Project/ Industrial Internship,Capstone Project/ Industrial Internship,NIL,Nil,explicit_none,0.0,0.0,0.0,12.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,25,2026,Total HRS,Internship/ Capstone Project,S1,,,missing_in_source,SEMESTER - I,SEMESTER - I,,,not_recorded,28.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,25,2026,Total HRS,Internship/ Capstone Project,S2,,,missing_in_source,SEMESTER - 2,SEMESTER - 2,,,not_recorded,30.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,25,2026,Total HRS,Internship/ Capstone Project,S3,,,missing_in_source,SEMESTER - 3,SEMESTER - 3,,,not_recorded,23.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,25,2026,Total HRS,Internship/ Capstone Project,S4,,,missing_in_source,SEMESTER - 4,SEMESTER - 4,,,not_recorded,30.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,25,2026,Total HRS,Internship/ Capstone Project,S5,,,missing_in_source,SEMESTER - 5,SEMESTER - 5,,,not_recorded,31.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,25,2026,Total HRS,Internship/ Capstone Project,S6,,,missing_in_source,SEMESTER - 6,SEMESTER - 6,,,not_recorded,29.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,25,2026,Total HRS,Internship/ Capstone Project,S7,,,missing_in_source,SEMESTER - 7,SEMESTER - 7,,,not_recorded,27.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_DS_2026,25,2026,Total HRS,Internship/ Capstone Project,S8,,,missing_in_source,SEMESTER - 8,SEMESTER - 8,,,not_recorded,0.0,,,
